id,shape,color,cut,clarity,polish,symmetry,florescence
96495,0,1,1,3,2,1,4
103046,0,3,2,0,2,1,3
99122,0,1,2,0,2,2,4
99567,0,2,2,6,2,2,4
73089,2,2,1,3,1,0,3
42504,2,5,1,3,1,0,4
44516,0,3,2,5,2,2,4
81231,8,3,1,3,1,0,4
107739,0,2,2,1,2,2,4
11854,0,2,2,2,2,2,2
40324,7,3,1,3,2,0,4
38165,0,5,2,6,2,2,3
80194,1,4,1,1,1,1,4
50801,0,4,1,4,2,2,4
39082,0,3,2,4,2,1,2
21693,0,2,1,2,2,2,1
56723,0,6,2,4,2,2,4
106684,8,2,0,1,0,0,4
33612,3,5,1,1,1,1,4
42497,0,3,2,4,2,2,3
96277,0,6,2,5,2,1,4
71800,0,6,2,3,2,2,4
102343,0,6,2,3,2,2,2
32135,0,2,2,1,2,1,3
39083,0,1,1,0,2,2,3
21523,0,2,1,4,2,2,4
20466,0,4,2,1,2,2,4
53469,0,1,2,2,2,2,4
25538,0,3,2,5,2,2,4
39531,0,6,2,1,2,2,4
17536,0,0,2,3,2,2,3
48767,0,6,2,5,2,2,4
34084,0,4,2,6,2,2,4
35097,0,3,2,4,2,2,4
41842,0,5,1,0,1,1,4
43830,0,4,2,5,2,2,3
95063,3,3,1,6,2,2,3
15427,0,2,1,1,2,2,3
52843,0,6,2,3,2,2,4
94186,0,2,1,0,2,0,4
64458,0,5,2,2,2,2,4
114164,0,6,2,4,2,2,4
26679,0,6,2,5,2,2,3
61180,7,5,1,0,2,0,4
12653,0,2,2,5,2,2,3
94586,7,6,0,1,0,0,4
6601,7,6,1,1,1,0,4
32619,0,1,2,2,2,2,4
106003,0,3,2,2,2,2,1
14939,0,4,2,1,2,2,4
4558,0,4,1,1,2,1,4
109759,0,4,2,4,2,2,4
71180,0,4,2,5,2,2,4
79506,4,5,0,0,2,1,4
102953,4,0,1,1,2,1,4
83422,0,6,2,2,2,2,3
41867,0,6,2,3,2,1,4
17955,0,4,2,4,1,2,3
80147,1,4,1,2,2,1,4
84742,0,1,2,5,2,2,4
73020,9,2,1,3,2,1,4
97400,0,0,2,1,2,2,3
29757,0,5,2,1,2,2,4
79696,0,6,2,2,2,1,0
22404,0,6,2,1,2,2,4
29356,0,3,2,6,2,2,3
14027,0,5,2,4,2,2,4
41286,0,4,2,6,2,2,4
2604,7,6,1,2,2,0,4
65746,0,2,2,3,2,2,3
33323,0,6,1,4,2,1,4
10254,7,6,0,3,2,0,0
46332,0,5,2,6,2,2,4
77298,8,2,3,1,2,1,4
36140,0,2,2,1,1,2,4
19415,0,0,2,3,2,1,4
64960,0,6,2,0,2,2,4
67797,0,3,2,0,2,2,4
30769,0,3,1,4,2,1,3
105231,0,5,2,2,2,2,3
39463,0,6,1,4,2,2,3
103664,0,1,2,6,2,2,2
14407,0,5,1,2,2,2,3
61604,0,6,2,1,2,2,4
50464,1,6,1,2,1,1,3
11361,0,1,2,0,2,2,4
98952,0,5,2,2,2,2,4
66201,4,0,0,2,2,1,4
54086,9,1,1,1,2,0,2
41424,0,4,2,4,2,2,4
88945,2,3,1,4,2,1,4
65591,4,6,1,1,2,1,4
17943,0,2,2,2,2,2,3
84504,3,3,1,2,2,1,4
57531,0,3,2,0,2,2,3
65193,9,4,0,1,2,1,4
6291,0,2,1,5,1,1,1
98337,8,5,1,3,1,2,4
100311,0,5,2,1,2,1,3
116237,7,3,1,2,2,2,4
7477,0,1,2,2,2,1,4
113655,1,5,1,4,2,1,3
107302,0,3,2,3,2,2,4
4924,0,1,2,2,2,2,4
27196,0,6,1,0,2,2,4
33825,0,2,2,2,2,2,4
12311,0,3,2,1,2,2,4
5323,0,2,1,2,2,1,4
63379,8,4,0,1,0,0,4
42220,0,6,1,3,1,1,4
105088,0,2,2,2,2,2,4
98340,0,4,2,3,2,1,4
83029,0,3,2,4,2,2,4
70375,0,4,1,1,1,0,4
63012,0,4,2,3,2,2,3
62390,1,6,1,4,2,1,4
55238,0,6,2,3,2,1,4
38211,0,6,2,3,2,2,4
106638,0,3,2,0,2,2,4
28392,0,5,2,6,2,2,3
42539,0,0,2,2,2,2,4
19416,4,0,1,3,1,0,4
114457,8,3,1,1,2,1,4
109879,0,1,2,1,2,2,4
84909,0,2,2,6,2,2,4
81224,0,6,1,4,2,1,2
42258,0,4,2,4,2,2,3
101592,4,5,1,4,2,1,4
112854,7,4,1,1,2,2,3
3255,0,3,2,0,2,2,4
89301,8,1,0,2,1,0,4
101260,6,5,1,4,2,1,4
85956,7,2,1,2,1,0,4
65052,9,2,1,1,2,1,4
10691,0,3,2,3,2,2,2
40680,0,0,2,4,2,2,2
44059,0,6,2,5,2,2,2
74297,0,4,2,3,2,2,4
33553,0,3,2,3,2,2,2
88668,9,2,1,2,2,1,4
43809,0,0,2,2,2,2,3
13634,0,6,2,2,2,1,4
104984,4,2,0,1,1,1,4
18722,0,5,2,2,2,1,4
11969,0,4,2,1,2,2,2
49775,0,0,1,0,1,0,2
48424,0,1,2,2,2,2,4
31746,0,5,2,1,2,2,4
86247,0,1,1,1,2,1,4
79450,0,5,2,4,2,2,4
64234,0,0,1,2,2,1,2
36130,0,4,2,1,2,2,3
108809,0,6,2,3,2,2,3
83920,0,4,1,6,2,1,4
91457,0,5,2,3,2,2,4
28172,0,1,2,6,2,2,4
26611,0,1,2,4,2,2,3
45335,0,6,2,4,2,1,3
103919,8,3,3,5,2,1,4
92321,8,4,1,0,2,1,4
77895,1,3,1,1,2,2,4
110760,0,3,2,7,2,2,4
111864,0,2,1,1,2,2,4
66006,0,3,1,3,2,2,4
15760,0,3,2,6,2,2,4
23877,7,1,1,1,0,0,3
82615,4,0,1,5,2,1,4
45578,7,0,1,0,2,1,1
90485,0,3,2,4,2,2,4
69593,0,6,2,2,2,2,3
52169,0,2,2,1,2,2,4
37994,0,3,2,4,2,2,4
48069,0,2,2,1,2,1,4
46898,0,6,1,1,0,0,1
67666,5,3,1,0,1,1,3
102963,0,2,2,1,1,2,4
40813,7,6,1,2,1,0,4
113026,0,2,2,1,2,2,4
22321,0,5,2,2,2,2,4
57007,0,1,1,0,2,1,2
52258,0,4,1,4,2,1,1
52260,0,2,2,1,2,2,4
58331,0,2,1,0,1,2,3
62603,7,6,1,0,1,0,4
60751,0,6,2,2,2,2,4
20016,0,1,1,4,2,1,2
114885,7,3,1,2,2,2,4
55447,0,4,1,3,2,1,4
25887,0,3,1,3,2,1,4
109208,0,3,2,0,2,2,4
3189,0,4,1,4,1,1,4
38199,0,4,2,2,2,2,4
77545,0,5,2,3,2,2,3
2953,0,5,2,6,2,1,4
58030,0,5,1,3,2,1,4
23977,0,1,2,1,2,2,4
33199,0,5,2,5,2,2,4
60306,0,6,2,3,1,2,2
74881,0,2,2,5,2,1,4
57279,8,5,1,5,1,0,4
98452,7,3,0,6,2,1,3
90999,3,5,0,5,2,2,4
88027,4,1,0,5,2,1,3
2728,1,4,1,1,2,0,4
91961,7,4,1,0,2,2,4
93071,9,2,1,2,2,2,3
75572,7,6,1,1,2,1,3
84753,1,6,1,6,1,1,4
53439,0,6,1,3,2,2,3
28159,0,4,1,4,2,2,4
9755,0,3,1,3,2,2,4
75184,2,6,1,4,2,0,2
36632,0,5,1,1,1,1,3
92521,3,5,0,2,2,1,4
59440,0,3,2,3,2,2,4
36529,8,0,1,4,2,1,4
53190,0,1,2,3,2,2,4
76664,0,2,2,4,2,2,3
28407,0,6,2,3,2,2,4
88543,8,2,1,2,2,1,4
42417,0,5,2,3,2,2,3
22029,0,6,2,2,2,2,4
114346,0,4,2,1,2,2,3
32236,0,3,2,4,2,1,4
115321,0,3,2,1,2,2,4
86489,0,6,2,2,2,1,4
54839,0,5,2,3,1,2,4
83608,8,4,1,5,2,2,4
75747,9,4,1,2,2,1,4
14553,0,4,2,2,1,2,3
58695,0,4,2,3,2,2,4
14707,0,4,2,2,2,1,4
1604,0,0,2,2,2,2,2
108981,0,5,1,5,1,0,4
5517,0,1,2,2,2,2,3
17622,0,4,2,4,2,2,4
40442,0,0,2,3,2,2,2
51744,0,4,1,4,2,2,4
18371,0,4,2,2,2,2,4
73446,0,5,2,3,2,2,4
85393,0,3,2,2,2,2,4
31479,8,4,1,1,1,1,4
98942,0,3,2,0,2,2,4
53635,2,4,1,3,1,0,4
91967,0,2,1,4,1,1,4
83656,0,3,2,5,2,1,4
71778,6,6,1,1,2,2,4
106232,0,3,2,2,2,2,4
78426,0,6,2,4,2,2,2
47556,0,4,2,0,2,2,3
47127,0,5,1,3,2,1,4
87056,4,2,1,1,2,2,3
27097,0,2,1,4,2,1,4
52426,8,2,0,1,1,0,4
29888,0,2,1,1,2,1,4
112015,0,6,2,4,2,2,3
47717,0,4,2,1,2,1,4
6855,0,6,0,0,0,1,4
99163,0,1,2,1,2,2,4
59872,0,3,2,3,2,2,3
25688,0,6,2,5,2,1,4
94847,8,3,1,0,2,1,4
83614,0,1,2,0,1,1,4
27204,0,6,2,1,1,1,3
80000,0,3,2,0,2,2,4
91280,0,5,2,1,2,2,3
6646,0,4,1,1,2,1,4
113983,0,6,2,1,2,1,3
34839,0,3,2,1,2,2,4
219,0,4,2,5,2,1,4
30818,7,4,1,0,2,1,4
22902,0,6,1,4,2,2,4
18310,0,4,2,1,2,2,4
32465,0,4,1,5,2,2,4
115234,4,4,0,1,1,0,4
64979,0,5,2,2,2,2,4
98471,0,4,2,3,2,2,3
114883,7,6,1,3,2,1,3
115825,0,5,1,2,2,1,3
40441,1,4,1,4,2,1,3
90562,3,2,1,4,2,2,4
34156,0,6,2,0,1,2,3
108953,0,6,2,4,2,2,2
50725,0,4,2,1,2,2,4
27249,8,1,1,4,1,1,4
113124,0,4,1,1,2,1,4
39727,0,5,1,5,1,2,4
88252,0,6,1,4,2,2,4
85900,0,5,2,5,2,2,4
114684,0,6,2,4,2,2,4
62847,8,6,0,2,2,1,4
4244,0,1,1,2,2,2,4
97170,0,0,2,2,2,2,1
103880,0,4,1,4,1,0,4
47199,0,2,2,3,2,2,2
20582,0,1,2,1,2,2,3
1530,0,4,1,0,2,1,4
66939,0,3,2,2,2,2,4
95133,8,2,1,5,2,2,4
20529,0,5,2,4,2,2,4
38787,7,4,1,1,2,1,4
104272,0,5,2,3,2,1,3
111275,7,5,1,2,2,1,4
41533,5,5,1,1,2,1,4
10101,0,3,2,5,2,2,3
23200,0,6,2,5,2,2,3
2242,0,1,2,1,1,2,4
7669,0,1,2,3,2,2,3
96939,0,2,2,4,2,1,4
31354,0,2,2,2,2,1,4
105012,0,2,2,6,2,2,4
33235,0,2,1,3,2,2,3
109062,7,6,1,2,2,2,4
41381,0,5,1,3,1,1,4
115842,0,5,1,1,1,2,2
32913,0,4,2,2,2,2,4
99682,7,4,1,1,1,0,3
6515,0,1,2,1,2,2,3
112189,4,5,0,2,1,0,4
112072,0,4,2,5,2,2,4
86228,0,2,2,1,2,2,4
96915,9,1,1,1,2,2,4
52246,7,6,1,4,2,0,4
112477,0,1,2,2,2,2,4
9016,0,2,1,2,1,2,2
79011,0,3,1,2,2,2,4
30271,0,3,1,2,2,1,4
88975,3,1,1,4,2,1,4
49040,7,3,1,3,2,1,4
99923,0,4,2,2,2,2,4
101851,0,2,2,6,2,2,1
44977,1,3,1,0,2,1,4
19010,0,5,2,1,2,2,4
28653,0,6,2,5,2,2,4
4737,0,4,1,2,2,0,4
2631,0,1,2,1,2,1,4
93857,9,6,1,6,2,0,4
76015,7,5,1,4,1,1,3
71152,7,5,1,1,2,0,4
78411,0,4,2,1,1,2,4
188,0,4,2,5,2,2,4
75071,0,3,0,3,1,0,4
113241,7,2,1,1,1,0,4
24550,0,6,2,4,2,2,3
22105,0,2,1,1,2,1,3
23199,0,0,1,1,1,2,4
62444,0,4,2,4,2,2,3
18991,0,4,1,0,2,1,4
12990,0,1,2,0,2,2,2
9293,0,0,2,3,2,2,4
97556,0,4,2,5,2,1,4
64448,0,3,1,3,2,2,3
69230,0,5,2,4,2,2,4
51520,0,4,1,1,2,2,3
4922,0,1,2,3,2,2,4
29027,0,6,2,5,2,2,4
27360,4,1,0,4,2,1,4
99418,1,4,1,1,0,0,3
100885,0,1,2,2,2,2,4
56821,2,4,1,0,1,2,4
14580,0,4,2,3,2,2,4
60454,0,6,2,3,2,2,3
88746,2,6,1,1,2,2,2
94537,5,5,1,1,2,1,3
86789,4,3,1,1,2,1,4
41296,0,6,2,2,2,2,1
5822,0,0,2,2,2,2,4
36647,0,5,2,1,2,2,4
51075,6,1,1,3,1,2,2
109384,0,4,1,5,2,1,4
88389,7,2,1,1,2,2,4
69388,5,5,0,1,1,1,3
59287,0,5,2,3,2,1,4
36846,0,3,2,1,1,2,4
21710,0,6,1,2,1,2,4
31861,0,4,1,2,2,2,4
4144,0,1,1,2,2,2,4
90029,8,2,0,2,2,1,4
39755,0,5,2,2,2,1,4
54404,8,3,3,2,2,1,4
89026,1,0,1,1,1,1,3
74150,5,3,0,3,1,0,4
42481,0,4,2,3,2,2,4
7209,0,4,1,2,1,1,2
78908,8,6,1,2,2,1,3
75653,0,3,3,5,2,2,4
91913,0,6,2,1,2,1,2
19961,0,3,2,3,2,2,3
28181,0,5,1,1,2,2,4
74434,0,6,2,6,2,2,4
40965,0,6,2,5,2,2,2
85601,0,2,2,3,2,2,4
109255,0,3,2,3,2,2,4
95576,3,3,1,5,2,1,4
76931,0,0,0,3,2,2,1
90603,2,6,1,2,1,0,4
50841,1,6,1,2,2,1,4
11745,0,3,2,2,2,2,3
59506,0,0,1,4,2,1,4
10078,0,5,2,4,2,2,4
7151,0,4,2,1,1,2,4
92794,0,2,1,4,2,2,4
23734,0,1,1,4,2,2,3
17641,0,4,2,4,1,1,4
60827,0,4,2,1,2,2,4
82681,4,1,1,2,2,1,3
16503,0,2,2,4,2,2,4
86006,1,6,1,1,0,1,3
44789,0,5,2,5,2,2,3
42027,0,6,1,0,2,2,4
25283,0,5,2,2,2,2,4
73518,4,0,1,1,2,2,4
24484,0,5,2,2,2,2,4
112201,0,1,2,5,2,2,2
61971,0,4,2,2,2,2,4
322,0,1,2,0,1,1,3
69200,4,6,0,0,1,1,2
101473,0,1,2,0,2,2,4
106389,0,1,2,2,2,2,3
7057,0,6,2,0,2,2,2
93057,4,3,1,3,2,1,4
95461,6,1,1,2,2,2,4
7729,0,3,1,5,1,1,4
113581,0,5,1,1,2,2,3
13209,0,2,2,0,2,2,2
10317,0,1,2,4,2,2,4
97205,0,2,2,0,2,2,4
20803,0,4,2,2,1,2,4
28631,0,5,2,4,2,2,4
26540,7,4,1,5,2,1,4
25795,0,5,2,6,2,2,2
48793,0,3,1,2,2,2,2
19852,7,5,1,3,1,0,4
61771,0,2,2,6,2,2,4
107394,0,6,2,1,2,2,4
44253,0,1,1,2,2,2,4
102598,4,6,1,0,2,1,2
2153,8,1,1,1,1,0,4
35600,0,4,2,7,2,2,4
112487,0,6,2,5,2,2,3
112476,0,6,2,5,2,2,2
112633,0,4,2,3,2,2,3
32145,0,4,2,4,2,2,4
28206,0,4,2,1,2,2,4
80063,0,5,2,2,2,2,3
65421,2,2,1,5,2,2,4
4077,0,1,2,1,2,1,3
90091,0,4,1,0,2,1,4
92576,2,5,0,2,2,1,2
14919,0,4,2,1,2,2,4
7022,0,3,0,3,2,1,4
1226,0,0,2,5,2,2,2
6409,0,1,2,4,2,1,3
6876,0,3,1,3,1,1,3
52154,0,2,2,2,2,2,4
32845,0,3,2,1,2,2,3
53394,0,6,1,1,1,2,4
103406,8,1,1,6,2,2,3
21420,8,5,0,1,0,0,4
39542,0,4,2,5,2,2,3
30040,0,2,1,2,2,2,4
29559,0,3,2,4,2,2,4
96889,0,0,1,2,2,1,4
992,0,2,2,1,2,2,4
20388,7,3,0,2,2,0,4
115676,9,6,0,6,1,1,4
20015,0,4,2,4,2,2,3
101870,0,1,2,3,2,2,1
37039,0,4,1,2,2,2,4
19915,0,4,2,2,2,2,4
30173,8,6,1,5,2,1,4
99142,0,2,2,1,2,2,3
13637,0,5,2,1,2,2,4
98303,8,4,1,0,2,1,4
11671,0,3,2,3,2,2,4
95125,0,5,1,3,2,1,4
38679,0,5,2,5,2,2,3
22974,0,2,2,3,2,2,4
32014,0,6,1,3,2,2,3
115174,0,0,2,5,2,2,3
99980,0,2,2,1,2,2,4
75586,0,3,2,1,2,1,3
82866,0,6,2,1,2,2,3
21874,0,5,2,6,2,2,4
57840,0,3,2,4,2,2,4
63400,0,5,1,5,2,1,3
13356,0,3,2,5,2,2,4
98221,0,5,2,0,2,2,3
96170,0,4,2,4,2,2,4
110753,0,2,2,3,2,2,3
75337,2,2,1,3,2,2,4
115860,4,3,1,0,2,1,4
74353,0,5,2,4,2,2,4
56148,0,4,1,3,0,1,4
9987,0,4,1,1,2,1,3
91510,0,2,1,4,1,1,3
23595,0,0,2,5,2,1,4
21898,0,6,2,5,1,1,4
10725,8,3,0,0,1,0,4
50033,8,4,0,0,2,1,4
21156,0,4,2,2,2,2,3
5999,0,1,1,0,1,1,4
64239,0,3,2,0,2,2,3
96223,0,6,2,0,1,2,2
88664,6,1,1,0,2,2,4
26044,7,6,1,3,2,1,2
11019,0,2,2,4,2,2,2
78027,8,1,1,1,1,1,4
48992,0,6,2,5,2,2,4
25693,0,6,2,5,2,2,3
43145,7,6,1,2,1,0,4
95630,8,4,1,2,2,1,3
88147,0,2,1,6,2,1,4
107319,7,0,0,5,2,1,2
87448,2,2,0,4,2,1,4
40695,0,4,2,3,2,2,4
80344,0,4,1,4,2,1,4
49265,0,2,2,3,2,2,1
94035,0,4,2,4,2,1,4
100805,0,2,2,6,2,2,4
103019,0,5,0,4,1,1,4
63599,0,4,2,3,1,1,3
33803,0,3,2,1,2,2,4
35724,0,4,2,1,2,2,3
107783,0,6,2,2,2,2,3
90507,8,4,1,2,2,2,4
1528,0,2,1,1,2,1,4
70398,0,6,2,4,2,2,4
21770,1,2,0,4,0,0,2
109433,4,1,1,3,2,1,4
39146,0,4,1,2,2,2,4
60259,0,1,0,4,2,1,4
16117,0,5,2,4,2,2,4
28091,0,3,2,3,2,2,4
36814,8,4,1,3,2,1,4
101551,0,3,2,1,2,2,4
28533,0,0,2,6,2,2,4
65962,0,6,2,0,2,2,4
73635,0,5,2,2,2,2,4
48506,0,6,2,3,2,1,4
50068,0,1,2,4,2,2,4
34793,0,4,2,3,1,1,4
41133,1,4,1,3,0,0,4
82146,2,2,1,6,2,2,4
75552,0,3,1,3,2,2,2
91285,1,3,1,0,2,2,4
24609,0,6,2,2,2,2,4
51855,0,6,1,1,2,2,4
115509,4,4,1,1,2,1,4
43098,0,6,1,3,2,1,4
37100,0,3,2,5,2,2,3
59941,0,5,2,6,2,2,4
12424,0,2,1,3,2,1,4
66323,8,5,0,4,2,1,4
105159,0,3,2,2,2,2,4
69496,0,4,2,2,2,2,4
27341,0,3,2,4,2,2,4
80838,2,4,1,2,2,1,3
21206,0,3,2,4,2,2,4
44762,0,4,1,0,1,2,4
112277,6,3,1,1,0,0,4
15453,0,4,2,1,2,2,4
15362,0,3,2,3,2,2,3
13132,0,0,1,5,2,1,4
88243,3,1,1,4,2,1,4
18955,0,3,2,5,2,2,1
61734,0,2,0,1,2,1,4
61736,8,5,1,5,2,2,4
57557,0,4,2,2,2,2,3
21369,0,5,1,2,2,1,4
60414,0,4,2,3,2,2,4
19856,0,5,2,1,1,2,4
20901,0,3,2,3,2,2,4
71349,0,6,1,4,1,1,4
28514,0,3,2,1,2,2,4
105100,0,4,1,3,2,2,4
93744,2,3,1,3,2,1,4
55616,0,2,2,1,2,2,3
25039,0,1,1,6,2,1,3
64888,4,5,1,3,2,1,4
78691,0,2,2,2,2,2,4
89279,0,3,2,5,2,2,4
113786,0,5,2,3,2,2,2
90921,3,6,0,5,1,1,4
115057,0,2,2,2,2,2,3
43568,0,4,2,6,2,2,4
28711,0,2,2,5,2,2,4
115168,2,5,0,5,1,0,3
88948,2,4,1,0,2,1,4
13354,0,2,2,3,2,2,4
34902,0,3,2,2,2,2,3
109719,0,5,2,6,2,2,2
4055,0,1,1,1,2,1,4
79835,7,3,1,3,2,1,3
114362,0,2,2,2,2,2,4
6746,0,5,1,1,1,1,4
30839,0,6,2,5,2,2,3
103285,0,3,2,1,2,2,4
80150,9,6,1,2,2,1,4
103962,0,4,2,0,2,2,4
110920,0,4,2,6,2,2,2
69076,0,6,2,4,2,2,1
78284,0,3,1,4,1,2,4
102539,0,2,1,5,2,1,4
4584,0,6,2,1,2,2,1
84986,8,5,1,3,1,0,4
17633,8,6,1,3,1,1,2
61939,0,3,2,3,2,2,3
57561,0,3,2,2,2,2,3
58621,0,0,2,1,2,2,2
115896,7,2,1,3,2,0,4
46140,4,6,1,5,2,2,2
22776,0,4,2,4,2,2,4
103501,0,0,2,3,2,2,4
58964,0,6,1,2,2,1,2
114816,0,6,2,2,2,2,4
76588,1,5,1,3,2,1,4
59555,4,3,1,1,2,2,4
78448,0,4,1,3,1,0,4
10235,0,5,1,1,2,1,4
47710,0,5,1,5,2,2,2
113426,0,6,0,1,0,0,2
49687,0,3,1,2,2,0,4
98482,0,2,1,1,2,2,4
16245,0,1,1,3,2,2,1
91406,4,0,1,1,2,2,2
17416,0,3,2,3,2,2,4
112109,0,1,2,2,2,2,4
4313,0,1,2,1,1,2,4
106252,1,6,1,5,2,1,3
26493,0,4,2,3,2,2,4
76599,0,2,2,2,2,2,4
11118,0,0,2,4,2,2,4
69913,0,5,2,0,2,2,4
32209,7,3,1,1,2,0,4
63912,1,5,0,6,1,1,4
5897,0,1,2,3,2,2,2
115033,0,5,2,5,2,2,4
72798,0,1,2,0,2,2,3
109378,8,1,0,4,2,2,4
3470,0,4,2,0,2,2,4
66309,0,4,2,1,2,1,4
72916,7,5,1,2,2,1,4
61069,4,5,1,1,2,1,4
12972,0,3,2,1,2,2,4
80846,0,4,1,5,2,1,4
108210,4,4,0,1,1,1,4
94020,8,5,1,2,1,1,4
46415,0,3,2,0,2,2,4
7116,0,1,2,2,2,2,1
2981,0,1,2,1,2,1,4
77977,0,0,0,3,2,1,3
71019,7,5,1,1,1,0,3
67182,9,1,1,1,2,2,4
91168,4,6,0,2,1,0,2
16590,0,1,2,1,2,2,4
44587,0,5,1,1,2,2,1
78243,0,6,1,4,2,1,0
24733,0,3,2,3,2,2,4
18438,0,6,1,4,2,2,4
7195,0,4,2,1,1,2,4
38776,0,0,2,2,2,2,1
93727,4,3,1,2,2,2,4
52209,7,0,1,1,2,1,4
106811,0,2,2,1,2,2,4
54402,0,5,2,6,2,2,3
13065,0,2,2,2,2,2,4
9737,0,1,2,3,2,2,3
4964,0,3,2,0,1,1,4
21590,0,4,2,4,2,2,3
55656,0,4,2,1,2,2,3
54638,0,4,1,5,2,2,4
29018,0,6,2,5,2,2,4
85174,0,5,2,4,2,1,4
35045,6,3,1,2,2,1,4
88776,0,5,2,2,1,2,2
30417,0,1,2,6,2,2,4
46697,0,3,2,4,2,2,4
27871,0,1,2,2,1,1,4
4024,0,1,2,1,2,2,2
454,0,3,2,5,2,2,4
73053,0,4,2,2,2,2,4
63523,0,4,2,0,1,2,4
109601,4,1,1,1,2,1,3
25644,0,6,2,2,2,2,4
32854,0,3,1,3,1,2,3
30830,0,3,1,4,1,1,3
16390,0,4,1,4,2,1,4
90838,4,1,1,1,2,1,4
19940,0,4,2,2,1,2,4
52787,0,4,1,2,2,1,4
38992,5,1,0,1,2,1,4
62567,0,0,2,3,2,2,4
43360,0,3,2,2,2,2,3
27549,0,4,2,4,2,2,4
33510,0,0,2,4,2,1,4
114539,0,1,2,5,2,2,4
29569,0,3,2,4,2,2,4
87206,0,6,2,1,2,2,4
43943,8,4,1,1,1,1,4
6567,0,3,2,5,2,2,1
84310,0,0,2,1,2,2,4
74213,0,4,0,2,2,2,4
57756,0,3,2,2,2,2,4
52243,2,4,1,5,1,1,4
929,0,2,2,0,2,2,4
89576,7,1,1,2,1,1,4
64477,0,5,2,5,2,1,4
35996,0,2,2,2,2,2,4
57569,0,4,2,3,2,2,2
66886,4,3,1,3,2,2,4
96148,0,6,2,6,2,2,4
28973,8,6,0,3,1,0,3
90164,0,6,2,6,2,2,4
48367,0,4,1,2,2,1,4
6141,0,6,2,0,1,2,4
19487,7,4,1,0,1,0,4
30762,0,2,2,1,2,2,4
109224,0,1,2,1,2,2,4
51257,7,4,1,3,1,0,4
10133,6,6,1,3,2,2,0
10316,0,1,2,3,2,2,3
93861,0,4,2,3,2,2,3
90147,3,2,0,3,2,2,4
9376,0,3,2,3,2,2,4
83167,0,4,2,2,1,2,1
110840,0,1,2,1,2,2,4
2079,0,4,1,1,2,1,4
82775,4,4,0,0,1,1,4
23981,0,4,2,4,2,2,3
33362,0,3,1,3,1,1,4
72689,8,5,1,1,2,1,4
81526,7,4,1,2,1,1,4
4900,0,3,2,2,2,2,3
72099,4,5,1,1,2,1,4
53944,0,6,1,4,2,1,4
23827,0,6,2,4,2,2,3
99442,0,4,2,0,2,2,0
32800,0,5,1,2,1,1,4
19318,0,6,2,6,2,2,4
55917,0,3,1,3,2,2,3
29012,0,6,2,5,2,2,3
64249,0,2,2,6,2,2,4
52335,0,1,2,5,2,2,3
10862,0,3,2,4,2,1,4
45483,0,6,0,1,1,1,3
80208,0,2,2,1,2,2,4
7582,0,1,2,5,2,2,4
6473,0,1,2,2,2,2,3
422,0,1,1,0,2,1,4
87257,8,5,0,0,2,1,4
50970,1,6,1,3,2,1,4
83367,2,0,1,3,1,1,3
85316,0,6,2,5,2,2,4
102762,0,4,2,2,2,2,3
35206,0,4,2,1,2,2,4
82545,0,6,1,3,1,1,4
58505,0,5,0,0,2,1,4
32987,0,5,1,3,1,1,4
20651,0,4,2,3,2,2,3
24608,0,4,2,4,2,2,4
25845,0,1,2,2,2,2,4
75082,0,0,2,6,2,2,4
81606,0,6,2,5,2,1,4
54845,0,0,2,2,2,2,3
19529,0,3,2,0,2,2,4
71824,0,6,2,6,2,2,4
27828,0,6,0,6,2,2,4
50054,0,0,2,1,2,2,3
20879,0,3,2,3,2,2,4
1812,8,5,1,5,1,1,4
83026,0,4,2,3,2,2,1
85668,0,6,2,3,1,1,2
24430,0,4,2,1,2,2,4
77854,0,3,0,2,2,0,4
110695,0,0,2,1,2,2,3
22373,0,4,2,5,2,2,4
61242,0,4,2,2,2,2,4
115665,8,5,1,4,2,2,4
101771,2,3,1,2,1,1,4
87727,2,6,1,5,2,1,4
62360,0,4,2,5,1,2,4
13561,0,4,2,1,2,1,3
26452,0,1,2,2,2,2,4
63995,0,4,2,1,2,2,3
95640,0,3,2,0,2,2,2
107960,0,1,1,2,2,1,4
42866,0,3,2,2,2,2,3
33875,2,1,1,3,1,0,4
44042,0,3,2,4,2,1,4
64862,0,4,2,6,2,2,4
25196,0,6,2,3,2,1,4
44947,0,0,2,3,2,2,4
52618,0,5,2,1,2,1,4
23691,0,3,2,3,2,2,4
107171,7,4,1,5,1,1,3
71668,9,2,1,2,2,1,4
94077,0,5,2,2,2,2,4
110754,0,4,2,1,2,2,4
93212,6,1,0,3,1,0,4
44435,0,2,2,0,2,2,4
59293,0,3,2,2,2,2,4
101622,0,4,2,5,2,2,4
66193,0,2,2,4,2,2,4
19255,0,0,2,5,2,2,4
94465,9,6,1,4,2,1,4
14217,0,2,2,4,2,2,4
45409,0,2,2,4,1,2,3
74142,0,3,2,2,2,2,4
10681,0,2,2,3,1,2,4
58217,0,5,2,2,2,2,4
27248,0,6,2,5,1,2,4
90224,0,2,1,1,2,2,3
30347,0,4,2,3,2,2,4
721,0,4,2,4,1,1,4
75467,0,4,1,3,2,1,4
69824,0,6,2,6,1,2,4
53320,0,6,2,1,2,2,2
34305,7,4,1,0,2,1,4
11044,0,5,1,1,2,2,4
78128,0,4,1,2,2,1,4
68984,0,2,1,2,2,2,4
